"Facility","Code","SampleDate","N1_Copies.L","N2_Copies.L","ORFlab_Copies.L","S_Copies.L","N_Copies.L","MA_old","MA_new"
"North_East","NE",2022-09-28,,,12193.0173922,0,15679.949859,,17611.3444726417
"North_East","NE",2022-10-02,,,8227.2667526,0,11762.2175362,,15759.0165617
"North_East","NE",2022-10-05,,,10984.1444574,0,13480.2487602,,14103.0880073333
"North_East","NE",2022-10-09,,,11078.9885892,0,16573.2184138,,12984.5146173083
"North_East","NE",2022-10-12,,,6607.054741,0,7616.5075948,,11119.6843124167
"North_East","NE",2022-10-16,,,7147.805734,0,8008.5327444,,10000.60809065
"North_East","NE",2022-10-19,,,6095.6696954,0,8343.0637992,,8801.02958958334
"North_East","NE",2022-10-23,,,6714.9914178,86.80731222,10360.7646434,,8171.32565738333
"North_East","NE",2022-10-26,,,3298.47202742,7.26371261,5789.807084,,6931.02272059417
"North_East","NE",2022-10-30,,,2972.50008402,76.63484366,4940.6835886,,6094.39425013833
"North_East","NE",2022-11-02,,,14576.2870126,0,15749.3451434,,7940.48043488
"North_East","NE",2022-11-06,,,13832.2400082,28.70608654,16585.3502818,,10050.8971933292
"North_East","NE",2022-11-09,,,9050.9440675,1197.7311018,9940.8588938,,11004.98844494
"North_East","NE",2022-11-13,,,5708.8648512,120.33626,7664.5713788,,10704.7056845217
"North_East","NE",2022-11-16,,,2692.1763412,44.0161579,3834.4503494,,8659.85043257083
"North_East","NE",2022-11-20,,,2887.828157,44.0161579,4483.6300326,,6258.98998096667
"North_East","NE",2022-11-23,,,8177.13026033333,0,10303.02165,,5953.05774137083
"North_East","NE",2022-11-27,,,8177.13026033333,0,10303.02165,,6642.58231841667
"North_East","NE",2022-11-30,,,6895.15309825,0,7041.794035,,7248.38733048125
"North_East","NE",2022-12-04,,,12035.15751825,0,11952.416133,,8897.74083728194
"North_East","NE",2022-12-07,,,11845.265448,0,12791.735977,,10130.2092649792
"North_East","NE",2022-12-11,,,16074.077579,0,16030.03175325,,12022.5041417639
"North_East","NE",2022-12-14,,,10680.3782514,2617.96743276,16958.5504822,,13127.1755378458
"North_East","NE",2022-12-18,,,13914.3820328,2617.96743276,20621.585058,,14837.4413321333
"North_East","NE",2022-12-21,,,1835.21171015,0,3591.352435,,12152.0666665896
"North_East","NE",2022-12-25,,,1024.97828865,0,2363.614737,,9059.80581601042
"North_East","NE",2022-12-28,,,19949.938331,0,20865.658186,,10233.4634991083
"North_East","NE",2023-01-01,,,20889.3523125,24.96010673,21738.048856,,12745.1611464396
"North_East","NE",2023-01-04,,,4638.801117,277.1800298,4471.39937,,12077.6393630813
"North_East","NE",2023-01-08,,,13987.5286095,518.703059065,19513.433643,,14197.3115743187
"North_East","NE",2023-01-11,,,9225.84251233333,4450.91637125667,8385.23122933333,,12780.7128457292
"North_East","NE",2023-01-15,,,6221.07434033333,555.522768666667,5823.87155433333,,10429.947825375
"North_East","NE",2023-01-18,,,38411.4536333333,22242.4678513333,37617.38199,,16381.9454487917
"North_East","NE",2023-01-22,,,17130.1477707667,14466.3422142333,12250.0961416667,,17545.2160844639
"North_East","NE",2023-01-25,,,15096.28132475,4375.453739825,17282.3501245,,18961.0041035854
"North_East","NE",2023-01-29,,,14931.1579055,4353.91626805,17038.33094075,,18553.6545735472
"North_East","NE",2023-02-01,,,5984.899591,3937.57529175,5447.783537,,15088.8222382792
"North_East","NE",2023-02-05,,,15390.8084445,13139.31664395,15500.3772255,,13209.0658226535
"North_East","NE",2023-02-08,,,24456.65561925,23038.17339275,19230.73455425,,14764.6410856771
"North_East","NE",2023-02-12,,,36773.2352895,32295.207723475,35957.31477575,,20698.4263678542
"North_East","NE",2023-02-15,,,14731.2401445,16352.18152025,15417.68294525,,21371.4851855625
"North_East","NE",2023-02-19,,,12140.93511125,14086.596489525,12925.9229483,,20921.0399858604
"North_East","NE",2023-02-22,,,4459.463108,2468.43846333333,5948.58483333333,,16084.1657323292
"North_East","NE",2023-02-26,,,4516.004743,3312.31750046667,4413.44525366667,,11093.394343225
"North_East","NE",2023-03-01,,,4865.408739,2525.488463325,4344.2964525,,6913.51035822292
"North_East","NE",2023-03-05,,,4411.973749,2225.306310825,5401.36581825,,5405.85159201944
"North_East","NE",2023-03-08,,,3655.67111175,3804.75050325,4786.500346,,4610.94152434028
"North_East","NE",2023-03-12,,,5277.78694725,2404.67690775,5588.04622075,,4779.70387327778
"North_East","NE",2023-03-15,,,20376.99306125,17198.830922325,11696.02744425,,7624.14415498958
"North_East","NE",2023-03-19,,,22901.438751,20008.92620685,13352.4510065,,11011.4963656563
"North_East","NE",2023-03-22,,,5881.318495925,4610.43186575,4475.20776725,,11092.6728071781
"North_East","NE",2023-03-26,,,3993.284614925,3479.161676,3166.10025275,,9846.71986850208
"North_East","NE",2023-03-29,,,3785.799865525,4026.34298435,3428.22730185,,7448.77562146563
"North_East","NE",2023-04-02,,,4650.717961775,3785.67036435,4871.59367935,,5360.58805468229
"North_East","NE",2023-04-05,,,1157.398806125,1465.802900825,1211.58688115,,3416.30289524375
"North_East","NE",2023-04-09,,,1689.738379725,1661.320085775,1645.62103265,,2802.80872603125
"North_East","NE",2023-04-12,,,1773.6353506,1601.203771,413.34523565,,2080.52614613854
"North_East","NE",2023-04-16,,,2373.6354601,1653.1273,2301.31830815,,1868.84017984583
"North_East","NE",2023-04-19,,,4190.3089926,5563.1164962,4567.5189645,,2329.12464361771
"North_East","NE",2023-04-23,,,951.682242,124.992694133333,849.1471001,,2225.42307446771
"North_East","NE",2023-04-26,,,1309.312804725,817.408618,1186.83664585,,2112.55451550313
"North_East","NE",2023-04-30,,,3239.199588625,2843.868373925,4073.8992736,,2375.86844363125
"North_East","NE",2023-05-03,,,3710.1251712875,5257.17226173,6133.19534105,,2971.54971319635
"North_East","NE",2023-05-07,,,1704.3540206,1364.430824705,2192.32343225,,2914.68411356198
"North_East","NE",2023-05-10,,,1899.7465111875,1579.01044525,3080.61702393,,3053.47631983083
"North_East","NE",2023-05-14,,,1135.0060946625,1082.28647225,1519.81456868,,2566.47186836792
"North_East","NE",2023-05-17,,,1086.28195235,625.3827205,867.950396025,,1933.53854410594
"North_East","NE",2023-05-21,,,1022.5329911,547.16826925,1069.227331275,,1414.9935218901
"North_East","NE",2023-05-24,,,1488.33716066667,661.715281066667,1510.58717933333,,1309.36482891885
"North_East","NE",2023-05-28,,,1488.33716066667,661.715281066667,1510.58717933333,,1284.67134863406
"North_East","NE",2023-05-31,,,411.2737987,200,141.46511872,,1074.56315772438
"North_East","NE",2023-06-04,,,411.2737987,200,141.46511872,,850.117313620625
"North_East","NE",2023-06-07,,,92.44242705,200,200,,549.60557523625
"North_East","NE",2023-06-11,,,128.830226783333,165.258656566667,232.763267733333,,321.863612158333
"North_East","NE",2023-06-14,,,187.883284125,157.08895924,266.123439525,,207.597695329583
"North_East","NE",2023-06-18,,,153.821755175,150.6096304875,235.39439995,,198.003037141458
"North_East","NE",2023-06-21,,,441.2464204,241.3438877,609.953071266667,,279.120688642014
"North_East","NE",2023-06-25,,,418.093407666667,218.52896249,862.9582669,,393.083704412153
"North_East","NE",2023-06-28,,,633.8363492,478.3105473375,705.841331025,,510.342732219792
"North_East","NE",2023-07-02,,,613.981645275,420.5362846475,557.24816675,,577.812193287847
"North_East","NE",2023-07-05,,,276.0747882,155.9830332,155.6505625,,518.383390402083
"North_East","NE",2023-07-09,,,1196.46480815,1629.591431,1319.2046243,,679.845034189236
"North_East","NE",2023-07-12,,,716.3685161775,766.3586775,1076.0777734,,745.902521769063
"North_East","NE",2023-07-16,,,593.3624560275,507.745870075,1045.7994981,,828.188064245417
"North_East","NE",2023-07-19,,,415.0122852,264.14299333,295.57048438425,,745.401552311156
"North_East","NE",2023-07-23,,,820.194570225,681.147462525,1066.21208825925,,783.709006591375
"North_East","NE",2023-07-26,,,474.475657185,316.8875196,318.9695289225,,635.086418348354
"North_East","NE",2023-07-30,,,487.303474335,407.717892925,279.7226914475,,558.373396850781
"North_East","NE",2023-08-02,,,354.2157021575,438.60212375,360.365673864,,471.189761261969
"North_East","NE",2023-08-06,,,233.5114231775,303.36002614,266.2668869065,,392.393941098469
"North_East","NE",2023-08-09,,,1179.81163967,899.643543566667,1300.65551933667,,558.832418875375
"North_East","NE",2023-08-13,,,1221.37085976667,915.963963683333,1318.96576288333,,781.580633043646
"North_East","NE",2023-08-16,,,2082.559909835,1976.23380125,2306.68090655,,1247.6779912631
"North_East","NE",2023-08-20,,,2554.825903335,2590.56834175,2800.52556325,,1763.14580603989
"North_East","NE",2023-08-23,,,2529.8323271825,1880.517089925,2157.82303124,,2119.07847202017
"North_East","NE",2023-08-27,,,2323.5337352075,2350.221541125,2353.42890174,,2311.61361005354
"North_East","NE",2023-08-30,,,2082.91659825,2603.285614675,3193.884836025,,2459.34175160375
"North_East","NE",2023-09-03,,,2098.7351225,2182.066667325,4196.598186,,2644.91476344156
"North_East","NE",2023-09-06,,,768.057319266667,486.875294433333,1436.82599893333,,2307.19311730177
"North_East","NE",2023-09-10,,,1242.12879223333,1157.56859592667,1018.4670294,,1979.70845210406
"North_East","NE",2023-09-13,,,525.2390648625,465.948805355,530.88740075,,1434.67853615052
"North_East","NE",2023-09-17,,,4448.08867745,4406.73739700667,5047.98028406667,,2047.64473713281
"North_East","NE",2023-09-20,,,919.870935766667,844.803455733333,906.103987,,1827.52441713142
"North_East","NE",2023-09-24,,,3891.507335,4128.6189595,4248.3456355,,2614.93913821701
"North_West","NW",2020-09-13,,,,,,,
"North_West","NW",2020-09-16,19.8635015297082,1445978.32791073,,,,,
"North_West","NW",2020-09-20,18.0657383341863,37400.5728931349,,,,,
"North_West","NW",2020-09-23,519.962025145842,4700.74184804158,,,,,
"North_West","NW",2020-09-27,519.962025145842,4700.74184804158,,,,,
"North_West","NW",2020-09-30,32.0844218510452,0.8944392723,,,,64677.4428540707,
"North_West","NW",2020-10-04,21.8609610145301,3.21106368907896,,,,2654.01294395363,
"North_West","NW",2020-10-07,69289.561945527,7494.57988091604,,,,10257.8620731822,
"North_West","NW",2020-10-11,69289.561945527,7494.57988091604,,,,19419.4470261751,
"North_West","NW",2020-10-14,27724.9371436282,7514.24133124078,,,,23604.3962205748,
"North_West","NW",2020-10-18,27724.9371436282,7514.24133124078,,,,24807.5355002555,
"North_West","NW",2020-10-21,50930.6946015139,12602.1038191685,,,,26349.4121496079,
"North_West","NW",2020-10-25,50930.6946015139,12602.1038191685,,,,26424.0343635368,
"North_West","NW",2020-10-28,994.484221176543,4731.15934847936,,,,21003.8023607362,
"North_West","NW",2020-11-01,994.484221176543,4731.15934847936,,,,16135.709666509,
"North_West","NW",2020-11-04,23082.1157879103,24.0392633932722,,,,12261.2800764122,
"North_West","NW",2020-11-08,23082.1157879103,24.0392633932722,,,,9616.58110736597,
"North_West","NW",2020-11-11,81.4941589374775,5.40448560297561,,,,6503.10653960044,
"North_West","NW",2020-11-15,81.4941589374775,5.40448560297561,,,,5074.07544555902,
"North_West","NW",2020-11-18,1112.70193266682,159.623923692595,,,,3069.03477459299,
"North_West","NW",2020-11-22,870.431187708398,80.6025796657264,,,,1258.78029771694,
"North_West","NW",2020-11-25,131098.51788997,19847.899827497,,,,19157.0844982177,
"North_West","NW",2020-11-29,131098.51788997,19847.899827497,,,,37965.1315818411,
"North_West","NW",2020-12-02,41057.9943661774,15364.4118850706,,,,44921.671602069,
"North_West","NW",2020-12-06,41057.9943661774,15364.4118850706,,,,45592.3983275916,
"North_West","NW",2020-12-09,86555.2044705461,9991.97123194052,,,,45042.3007403063,
"North_West","NW",2020-12-13,86555.2044705461,9991.97123194052,,,,42180.8959661928,
"North_West","NW",2020-12-16,62071.2178499752,1833.05283427185,,,,39177.6285425585,
"North_West","NW",2020-12-20,62071.2178499752,1833.05283427185,,,,38440.9962028818,
"North_West","NW",2020-12-23,365.709771953187,3403.83470108002,,,,28515.6576930017,
"North_West","NW",2020-12-27,365.709771953187,3403.83470108002,,,,18278.5748317467,
"North_West","NW",2020-12-30,27297.1548861573,19621.6463646404,,,,14795.2701101389,
"North_West","NW",2021-01-03,27297.1548861573,19621.6463646404,,,,15177.7000230916,
"North_West","NW",2021-01-06,25162.4508059259,344.725224647591,,,,15389.2903756503,
"North_West","NW",2021-01-10,25162.4508059259,344.725224647591,,,,16308.6086212693,
"North_West","NW",2021-01-13,21883.4789322887,2621.04619923982,,,,15304.7098054342,
"North_West","NW",2021-01-17,5300.60949750934,75.6365894706203,,,,11004.0414607996,
"North_West","NW",2021-01-20,11748.77015916,2744.11922894078,,,,8735.10457964785,
"North_West","NW",2021-01-24,39171.0097019376,13334.419383034,,,,12151.6633322411,
"North_West","NW",2021-01-27,529.601862106894,2513.97701001377,,,,10224.2795558778,
"North_West","NW",2021-01-31,529.601862106894,2513.97701001377,,,,8755.82438961751,
"North_West","NW",2021-02-03,481.687228370988,14.7124898530029,,,,5802.26749772666,
"North_West","NW",2021-02-07,481.687228370988,14.7124898530029,,,,2945.90507312162,
"North_West","NW",2021-02-10,12.6646370015552,6.30792952554087,,,,506.918859386968,
"North_West","NW",2021-02-14,12.6646370015552,6.30792952554087,,,,234.975535933467,
"North_West","NW",2021-02-17,28323.5676348405,2438.4522811859,,,,3912.04559591307,
"North_West","NW",2021-02-21,28323.5676348405,2434.85936299538,,,,7714.69180385193,
"North_West","NW",2021-02-24,26168.2107989052,4036.45304981579,,,,11468.0104161388,
"North_West","NW",2021-02-28,9510.36661694183,1249.97780750679,,,,11529.7215921498,
"North_West","NW",2021-03-03,785.564968571741,221.058986865653,,,,9091.40710822996,
"North_West","NW",2021-03-07,785.564968571741,221.058986865653,,,,5395.355487552,
"North_West","NW",2021-03-10,1145.39944460951,14813.0740538619,,,,4401.6882052357,
"North_West","NW",2021-03-14,1145.39944460951,14813.0740538619,,,,4647.67938301933,
"North_West","NW",2021-03-17,89058.9586587607,13503.1225837119,,,,16935.7065243566,
"North_West","NW",2021-03-21,89058.9586587607,13503.1225837119,,,,29007.1449542762,
"North_West","NW",2021-03-24,95801.5742275128,57911.1225861818,,,,46849.4165996389,
"North_West","NW",2021-03-28,95801.5742275128,57911.1225861818,,,,60460.2108580417,
"North_West","NW",2021-03-31,10956.9160667516,170.675668432312,,,,52639.3833256307,
"North_West","NW",2021-04-04,10956.9160667516,170.675668432312,,,,39078.7964884187,
"North_West","NW",2021-04-07,8012.52714783667,3306.29727723474,,,,23410.8380886417,
"North_West","NW",2021-04-11,8012.52714783667,3306.29727723474,,,,11552.6500850018,
"North_West","NW",2021-04-14,16387.0824614293,20343.2598248049,,,,8811.94785894512,
"North_West","NW",2021-04-18,16387.0824614293,20343.2598248049,,,,12004.3236490811,
"North_West","NW",2021-04-21,48683.7059516745,27425.628972891,,,,20111.1054902632,
"North_West","NW",2021-04-25,48683.7059516745,27425.628972891,,,,27151.1060584848,
"North_West","NW",2021-04-28,103646.286291332,14330.8676708001,,,,38365.7707621872,
"North_West","NW",2021-05-02,103646.286291332,14330.8676708001,,,,46880.830861744,
"North_West","NW",2021-05-05,11012.5696340009,6274.04532540812,,,,41168.7822260299,
"North_West","NW",2021-05-09,11012.5696340009,6274.04532540812,,,,32071.4497704868,
"North_West","NW",2021-05-12,39143.4601005527,15010.6684386277,,,,25838.0640525164,
"North_West","NW",2021-05-16,39143.4601005527,15010.6684386277,,,,22055.6249997608,
"North_West","NW",2021-05-19,11421.8866127065,13702.5930521479,,,,18839.918962828,
"North_West","NW",2021-05-23,11421.8866127065,13702.5930521479,,,,18283.5056518516,
"North_West","NW",2021-05-26,476.982082859228,3420.95264781499,,,,13537.6278249454,
"North_West","NW",2021-05-30,476.982082859228,3420.95264781499,,,,8465.17230197907,
"North_West","NW",2021-06-02,14.7855211676115,8.58096615383934,,,,4117.96445169054,
"North_West","NW",2021-06-06,14.7855211676115,8.58096615383934,,,,1864.76467675643,
"North_West","NW",2021-06-09,10.3813046151831,85.3505544488308,,,,505.049945547642,
"North_West","NW",2021-06-13,5283.61236039605,90.7432412641094,,,,851.042897893916,
"North_West","NW",2021-06-16,1.4140393415,0.8944392723,,,,686.970303332428,
"North_West","NW",2021-06-20,1.4140393415,0.8944392723,,,,681.322828421365,
"North_West","NW",2021-06-23,1.4140393415,4.33512208845521,,,,453.147559098208,
"North_West","NW",2021-06-27,1.4140393415,4.33512208845521,,,,225.849706804537,
"North_West","NW",2021-06-30,1.4140393415,5.55256113406243,,,,2.59667524365911,
"North_West","NW",2021-07-04,1.4140393415,5.55256113406243,,,,3.03557869237294,
"North_West","NW",2021-07-07,11.0278949437167,5.30250686974393,,,,4.50159552431759,
"North_West","NW",2021-07-11,20.3792468179212,4.48558308515916,,,,6.84032745655794,
"North_West","NW",2021-07-14,17.2742101914376,0.8944392723,,,,8.29131020698014,
"North_West","NW",2021-07-18,17.2742101914376,0.8944392723,,,,9.30140794142294,
"North_West","NW",2021-07-21,335.856248468644,10.2198909425068,,,,50.5541823598125,
"North_West","NW",2021-07-25,335.856248468644,10.2198909425068,,,,91.340204737028,
"North_West","NW",2021-07-28,1.4140393415,8.67069431275283,,,,90.0507077425365,
"North_West","NW",2021-08-01,1.4140393415,8.67069431275283,,,,75.3774061852087,
"North_West","NW",2021-08-04,19028.1912504524,13277.2869646438,,,,4083.96547772698,
"North_West","NW",2021-08-08,19028.1912504524,13277.2869646438,,,,8092.89037909414,
"North_West","NW",2021-08-11,67824.0619054258,45690.6807018015,,,,22266.9729713842,
"North_West","NW",2021-08-15,67824.0619054258,45690.6807018015,,,,35109.4138105208,
"North_West","NW",2021-08-18,58527.0297270521,27042.646287353,,,,43113.0799304945,
"North_West","NW",2021-08-22,58527.0297270521,27042.646287353,,,,46387.385305736,
"North_West","NW",2021-08-25,84581.2029886303,41950.5689481193,,,,51398.2333215984,
"North_West","NW",2021-08-29,84581.2029886303,41950.5689481193,,,,54189.7397624896,
"North_West","NW",2021-09-01,103564.872826055,16357.0187893283,,,,57319.3889379109,
"North_West","NW",2021-09-05,103564.872826055,16357.0187893283,,,,59906.6618912689,
